stories_id,publish_date,title,url,language,ap_syndicated,themes,media_id,media_name,media_url
1983391394,7/7/21 10:26,"Police: 3 undercover officers shot, wounded in Chicago",https://www.lowellsun.com/2021/07/07/police-3-undercover-officers-shot-wounded-in-chicago/,en,TRUE,,23539,lowellsun.com,http://www.lowellsun.com
1983474286,7/7/21 11:22,Trump loyalists across the country are going after fellow Republicans in 2022,https://www.rawstory.com/trump-loyalists-across-the-country-going-after-fellow-republicans-in-2022/,en,FALSE,,1127,Raw Story,http://rawstory.com
1983530509,7/7/21 12:41,Democrats Have an Opportunity to Win the Crime Debate,https://slate.com/news-and-politics/2021/07/democrats-win-crime-debate-social-spending-manchin-sinema.html?via=rss,en,FALSE,,4425,Slate,http://www.slate.com?from=rss
1983531105,7/7/21 12:08,"Elie Honig Analyzes Justice, Jersey-Style",https://njmonthly.com/articles/jersey-living/elie-honig/,en,FALSE,,136834,njmonthly.com,http://njmonthly.com/
1983531098,7/7/21 9:32,Trump loyalists across the country going after fellow Republicans in 2022,https://www.salon.com/2021/07/07/trump-loyalists-across-the-country-going-after-fellow-republicans-in-2022/,en,FALSE,,1757,Salon,http://www.salon.com/
1983553947,7/7/21 13:07,Three arrested following brutal hate crime-murder of a gay man in Spain,http://feedproxy.google.com/~r/queerty2/~3/SXztzBAVyRg/three-arrested-following-brutal-hate-crime-murder-gay-man-spain-20210707,en,FALSE,,159,Queerty ,http://www.queerty.com
1983559570,7/7/21 8:08,My Turn: On the issue of Palestine and Israel,https://www.recorder.com/my-turn-hogen-OpEdBrown-41250239,en,FALSE,,387056,"Amherst, MA - The Recorder newspaper, in Greenfield, MA.",http://www.recorder.com/News/Town-By-Town/Amherst-MA
1983564180,7/7/21 10:52,Trump reportedly 'shocked' his former chief of staff with refusal to stop praising Nazi leader Adolf Hitler,https://www.alternet.org/2021/07/trump-hitler/,en,FALSE,,56758,Alternet,https://www.alternet.org/
1983611803,7/7/21 10:00,John Kelly reportedly 'shocked' after Trump refused to stop praising Nazi leader Adolf Hitler,http://www.dailykos.com/stories/2038717,en,FALSE,,115,Daily Kos,http://www.dailykos.com
1983622972,7/7/21 14:02,Darnella Frazier’s uncle identified as innocent bystander killed in police chase,https://thegrio.com/2021/07/07/darnella-frazier-uncle-bystander-police-chase-killed/,en,FALSE,,24599,thegrio.com,http://thegrio.com
1983688695,7/7/21 15:07,Opinion: Job One for NYC’s Next Mayor is Tackling Gun Violence,https://citylimits.org/2021/07/07/opinion-job-one-for-nycs-next-mayor-is-tackling-gun-violence/,en,FALSE,,28450,CityLimits.org,http://www.citylimits.org
1983736658,7/7/21 16:51,Public Sector Pensions Are Prime Beneficiary Of Federal COVID Relief Grants,https://www.wnpr.org/post/public-sector-pensions-are-prime-beneficiary-federal-covid-relief-grants-0,en,FALSE,,132992,wnpr.org,http://wnpr.org/
1983737422,7/7/21 0:00,"McBRIDE/CEDIEL: When It Comes to Crime, Politicians Should Not Fail Black Americans Again",https://www.washingtoninformer.com/mcbride-cediel-when-it-comes-to-crime-politicians-should-not-fail-black-americans-again/,en,FALSE,,91032,washingtoninformer.com,http://washingtoninformer.com/#spider
1983792448,7/7/21 18:02,"San Francisco trained cops to use deadly force only as a last resort, and officials are learning from its example",https://www.insider.com/police-use-of-force-policies-shift-following-san-francisco-example-2021-7,en,FALSE,,287512,thisisinsider.com,http://thisisinsider.com/
1983795692,7/7/21 12:21,“Stand Back and Stand By:” John Pierce’s Plan for a Public Authority or — More Likely — a MyPillow Defense,https://www.emptywheel.net/2021/07/07/stand-back-and-stand-by-john-pierces-plan-for-a-public-authority-or-more-likely-a-mypillow-defense/,en,FALSE,,21529,emptywheel.net,http://www.emptywheel.net
1983842819,7/7/21 19:56,A Disturbing Poll About a Disturbing Movement,https://hamodia.com/2021/07/07/disturbing-poll-disturbing-movement/,en,FALSE,,107674,hamodia.com,http://hamodia.com/
1983908781,7/7/21 22:01,How George Floyd's murder shone a light on previously invisible stories,https://www.salon.com/2021/07/07/how-george-floyds-murder-shone-a-light-on-previously-invisible-stories/,en,FALSE,,1757,Salon,http://www.salon.com/
1983962749,7/7/21 15:07,Opinion: Job One for NYC’s Next Mayor is Tackling Gun Violence,https://citylimits.org/2021/07/07/opinion-job-one-for-nycs-next-mayor-is-tackling-gun-violence/,en,FALSE,,28336,Gotham Gazette,http://www.gothamgazette.com
1983986218,7/7/21 17:15,Kenney not ready to declare gun violence emergency for Philadelphia,https://billypenn.com/2021/07/07/philadelphia-gun-violence-emergency-mayor-kenney-declaration/,en,FALSE,,265911,billypenn.com,http://billypenn.com/
1984157577,7/8/21 4:43,Haiti Hunts Down President’s Assassins as Crisis Deepens,http://www.einnews.com/article_detail/545751372/KbTPQljSGzTzM7f6?ref=rss&lcode=aqXaJgwF01GHZU7P9Wq2bQ%3D%3D,en,FALSE,,39755,einnews,http://einnews.com/
1984239361,7/8/21 5:32,Thousands of service members are being used as props on the border,https://www.msnbc.com/opinion/trump-s-border-security-theater-hasn-t-ended-it-s-n1273320,en,FALSE,,1149,MSNBC,http://www.msnbc.msn.com/
1984270713,7/8/21 5:59,Help! Our Stepchildren Dated and Had a Nasty Breakup.,https://slate.com/human-interest/2021/07/dear-prudence-stepchildren-dated-family-mess.html?via=rss,en,FALSE,,4425,Slate,http://www.slate.com?from=rss
1984318530,7/6/21 11:35,"Slog AM: COVID Surges in ICE Facilities, Fire Damages The Lumber Yard and Other Businesses, Billionaire Space Race Heats Up",https://www.thestranger.com/slog/2021/07/06/58810900/slog-am-covid-surges-in-ice-facilities-fire-damages-the-lumbar-yard-and-other-businesses-and-the-billionaire-space-race-heats-up,en,FALSE,,21316,slog.thestranger.com,http://slog.thestranger.com
1984325886,7/8/21 0:00,Public sector pensions are prime beneficiary of federal COVID relief grants,https://www.registercitizen.com/news/article/Public-sector-pensions-are-prime-beneficiary-of-16300565.php,en,FALSE,,71717,registercitizen.com,http://www.registercitizen.com/#spider
1984380521,7/7/21 14:28,"Beware of ‘shrinkflation,’ inflation’s devious cousin",https://www.alaskapublic.org/2021/07/07/beware-of-shrinkflation-inflations-devious-cousin/,en,FALSE,,101499,alaskapublic.org,http://www.alaskapublic.org/#spider
1984420637,7/7/21 0:00,"Apple Books Category Bestsellers, July 4, 2021",http://www.publishersweekly.com/pw/by-topic/digital/content-and-e-books/article/86830-apple-books-category-bestsellers-july-4-2021.html,en,FALSE,,4432,Publishers Weekly - BestSellers News,http://www.publishersweekly.com
1984478943,7/8/21 7:05,Lockdowns have bred selfishness. Now we need the opposite,https://www.bigissue.com/opinion/lockdowns-have-bred-selfishness-now-we-need-the-opposite/,en,FALSE,,61743,bigissue.com,http://bigissue.com/
1984478939,7/8/21 8:44,‘Nothing has changed’ Returning to the Glasgow food queue that shocked the UK,https://www.bigissue.com/latest/nothing-has-changed-returning-to-the-glasgow-food-queue-six-months-on/,en,FALSE,,61743,bigissue.com,http://bigissue.com/
1984483945,7/8/21 0:00,Public sector pensions are prime beneficiary of federal COVID relief grants,https://www.thehour.com/news/article/Public-sector-pensions-are-prime-beneficiary-of-16300565.php,en,FALSE,,160152,thehour.com,http://thehour.com/
1984491131,7/8/21 9:06,"Death of PMMA cadet sparks calls for justice, reform in academy",https://newsinfo.inquirer.net/1457507/death-of-pmma-cadet-sparks-calls-for-justice-reform-in-academy/,en,FALSE,,66218,showbizandstyle.inquirer.net,http://showbizandstyle.inquirer.net/
1984537015,7/8/21 1:00,The Texas Bad Law Massacre,https://crooked.com/podcast/the-texas-bad-law-massacre/,en,FALSE,,592782,crooked.com,http://crooked.com/
1984541757,7/8/21 11:14,It’s Time for a New Crime Bill,https://slate.com/business/2021/07/democrats-crime-bill-murder-rate-joe-biden.html?via=rss,en,FALSE,,4425,Slate,http://www.slate.com?from=rss
1984557886,7/8/21 11:22,"Eric Adams Pays Shivah Call to Josh Mehlman, Calls Him ‘the Difference Maker’ in Election",https://hamodia.com/2021/07/08/eric-adams-shivah-josh-mehlman-difference-maker-election/,en,FALSE,,107674,hamodia.com,http://hamodia.com/
1984565739,7/8/21 6:51,Thursday News: “US-Canada heatwave ‘virtually impossible’ without warming”; “America is hitting its vaccination ceiling”; “The Extremes Of The GOP Have Moved Beyond Fox News”; Youngkin Admits The Obvious – His Campaign Is Completely Dishonest,https://bluevirginia.us/2021/07/thursday-news-us-canada-heatwave-virtually-impossible-without-warming-america-is-hitting-its-vaccination-ceiling-the-extremes-of-the-gop-have-moved-beyond-fox-news-youngkin-admits,en,FALSE,,81741,bluevirginia.us,http://www.bluevirginia.us/#spider
1984613403,7/8/21 10:39,Politicians like NYC’s next mayor Eric Adams are bad for policing in Black communities,https://thegrio.com/2021/07/08/nyc-mayor-eric-adams-policing-crime/,en,FALSE,,24599,thegrio.com,http://thegrio.com
1984642584,7/8/21 11:26,"If you want a safer transit system, support better mental health services",https://chi.streetsblog.org/2021/07/06/if-you-want-a-safer-transit-system-support-better-mental-health-service/#new_tab,en,FALSE,,27397,Streetsblog San Francisco,http://sf.streetsblog.org/
